Date,USO
2007-10-23,-1.06702583307747
2007-10-24,3.26598957113811
2007-10-25,3.14798456246024
2007-10-26,1.4974257773491702
2007-10-29,1.8687677917315502
2007-10-30,-4.08275724137931
2007-10-31,5.36381355530897
2007-11-01,-1.50129527096882
2007-11-02,3.02064578136747
2007-11-05,-1.0894378235222
2007-11-06,2.44764070645036
2007-11-07,-1.14148267276256
2007-11-08,-0.5370582490443799
2007-11-09,0.9314187113548
2007-11-12,-2.6748697074309
2007-11-13,-2.52851047939441
2007-11-14,2.35443112928237
2007-11-15,-0.41321626482687995
2007-11-16,2.21299990817427
2007-11-19,0.7983707497057899
2007-11-20,3.82601433282359
2007-11-21,-1.16368508733824
2007-11-23,0.41862897910440006
2007-11-26,-0.66441113433009
2007-11-27,-2.55737311475409
2007-11-28,-3.36473741461356
2007-11-29,-0.22284678734622998
2007-11-30,-2.41484509233453
2007-12-03,1.13001423944989
2007-12-04,-1.83874830998931
2007-12-05,-1.02305472556037
2007-12-06,3.3920438668789
2007-12-07,-2.23880184055766
2007-12-10,-0.10081953046234
2007-12-11,1.29757927771657
2007-12-12,5.18075704011509
2007-12-13,-0.9878267662293
2007-12-14,-1.24367367073046
2007-12-17,-0.51204399357752
2007-12-18,-1.08498819147292
2007-12-19,1.46252423762447
2007-12-20,-0.06930561138446001
2007-12-21,2.35784333863645
2007-12-24,0.20324389417707
2007-12-26,2.65044905951788
2007-12-27,0.44789353455969
2007-12-28,-0.47213245901639
2007-12-31,-0.17129661577673
2008-01-02,3.57708411887316
2008-01-03,-0.12743468679196002
2008-01-04,-1.35256470514619
2008-01-07,-2.34122111864495
2008-01-08,0.7417192052979901
2008-01-09,-1.06494612319079
2008-01-10,-1.63455548172757
2008-01-11,-1.2564185864530701
2008-01-14,1.58708997603447
2008-01-15,-1.97979932659932
2008-01-16,-1.2778249694672301
2008-01-17,-1.14126516746736
2008-01-18,0.71800930195704
2008-01-22,-1.38383839273359
2008-01-23,-1.48831035485569
2008-01-24,2.0575539568345302
2008-01-25,1.38164951360495
2008-01-28,0.61186757825795
2008-01-29,0.8707740392750201
2008-01-30,0.13702246627751
2008-01-31,-0.99891075536642
2008-02-01,-2.59847553831308
2008-02-04,1.27714202813762
2008-02-05,-1.7094030386968
2008-02-06,-1.6108410089567802
2008-02-07,1.13011595755357
2008-02-08,4.441259121435849
2008-02-11,2.26337579524347
2008-02-12,-1.28773569599991
2008-02-13,0.70662457978663
2008-02-14,2.22642150551313
2008-02-15,0.22439017359055002
2008-02-19,3.7929645726326697
2008-02-20,0.64712855341018
2008-02-21,-2.50882249117499
2008-02-22,1.64230695351593
2008-02-25,0.17811705287829
2008-02-26,1.72720349827797
2008-02-27,-1.47315858859322
2008-02-28,3.2437975986770597
2008-02-29,-1.30093883280784
2008-03-03,1.11912711064726
2008-03-04,-2.3610403344810598
2008-03-05,4.91183992665392
2008-03-06,0.70827848589634
2008-03-07,-0.19072118477436
2008-03-10,2.26919136740029
2008-03-11,0.82914752408551
2008-03-12,0.6717651457848101
2008-03-13,0.33364128701427
2008-03-14,-0.80265681461594
2008-03-17,-3.71055245149572
2008-03-18,3.00120037210563
2008-03-19,-4.09091127887257
2008-03-20,-1.2030598954543699
2008-03-24,-1.27921397493675
2008-03-25,1.50759901550961
2008-03-26,4.0996648570066805
2008-03-27,1.08478365958693
2008-03-28,-1.58637577558466
2008-03-31,-3.5676210655106804
2008-04-01,-0.36873524620532
2008-04-02,3.3555404232800603
2008-04-03,-0.15516471896831
2008-04-04,1.47040642031306
2008-04-07,2.41517798357134
2008-04-08,0.29909352352468
2008-04-09,1.9612340414902
2008-04-10,-0.8099009941529499
2008-04-11,0.34021660240415
2008-04-14,1.31102617616323
2008-04-15,2.0080354976353703
2008-04-16,0.77646542483671
2008-04-17,0.23874226285962
2008-04-18,1.53729344363018
2008-04-21,0.62906066074144
2008-04-22,0.74168788117252
2008-04-23,0.10517248411501001
2008-04-24,-2.08027211599077
2008-04-25,2.6394925742325897
2008-04-28,0.03135897840857
2008-04-29,-2.82161557484345
2008-04-30,-0.5269362410353
2008-05-01,-2.2918951351351398
2008-05-02,3.3414528659477605
2008-05-05,3.57601277139159
2008-05-06,1.69526466188268
2008-05-07,1.44338894419767
2008-05-08,0.86172442299425
2008-05-09,1.45042612952806
2008-05-12,-1.96827452110435
2008-05-13,1.59823992010548
2008-05-14,-1.46494741387226
2008-05-15,-0.009980043803836661
2008-05-16,2.05568109026726
2008-05-19,0.51824192387528
2008-05-20,1.45914392628956
2008-05-21,3.84467390667285
2008-05-22,-2.4743800660027597
2008-05-23,1.24964502271072
2008-05-27,-2.51518941136576
2008-05-28,1.59216954551757
2008-05-29,-3.45543435527633
2008-05-30,0.78231565064901
2008-06-02,-0.009698234226618311
2008-06-03,-2.3289674237079
2008-06-04,-1.6592140753261
2008-06-05,5.02121019333572
2008-06-06,7.90764909786386
2008-06-09,-2.7814879697154
2008-06-10,-1.861536858463
2008-06-11,3.7095880314779
2008-06-12,0.25227408329171
2008-06-13,-1.86033976436614
2008-06-16,-0.19230678183992
2008-06-17,-0.28442793438714
2008-06-18,2.03349190283399
2008-06-19,-3.5891379167565898
2008-06-20,2.08586186190771
2008-06-23,1.63093184561969
2008-06-24,0.027045618951410003
2008-06-25,-2.20819924853175
2008-06-26,4.25806728110598
2008-06-27,0.55692802624838
2008-06-30,-0.07911736263735
2008-07-01,0.81822274086846
2008-07-02,1.96352219089002
2008-07-03,-0.017114002639989998
2008-07-07,-1.60075586372196
2008-07-08,-4.3758148162457005
2008-07-09,-0.24562955323198
2008-07-10,4.27724023206129
2008-07-11,2.66748566267223
2008-07-14,0.07667092662637
2008-07-15,-4.33265566055526
2008-07-16,-2.7938420036822
2008-07-17,-3.4050352402746
2008-07-18,-1.0328788120238601
2008-07-21,2.1351933715972202
2008-07-22,-3.14052504247728
2008-07-23,-3.19396341463414
2008-07-24,1.43971410037134
2008-07-25,-2.1584880953921504
2008-07-28,1.27934324406196
2008-07-29,-2.48657248372217
2008-07-30,4.17176250334799
2008-07-31,-2.09536773020761
2008-08-01,1.0501080318053402
2008-08-04,-3.48377272878293
2008-08-05,-1.9790823004229599
2008-08-06,-0.1778407857659
2008-08-07,1.06896250406545
2008-08-08,-3.8987991725674096
2008-08-11,-0.18342468709539
2008-08-12,-1.10258780450573
2008-08-13,2.47021756411012
2008-08-14,-1.07733546666666
2008-08-15,-1.01358100093984
2008-08-18,-0.5882363642188599
2008-08-19,1.62173566465624
2008-08-20,1.3370768026111
2008-08-21,4.5009532506612
2008-08-22,-5.773340859111499
2008-08-25,0.60514047325328
2008-08-26,0.85929539977003
2008-08-27,1.8743364882995301
2008-08-28,-2.37299279226457
2008-08-29,-0.55680051993576
2008-09-02,-3.9625292140886303
2008-09-03,-0.8409014274940699
2008-09-04,-1.6056139392669901
2008-09-05,-1.1031935567637499
2008-09-08,-0.1510550813631
2008-09-09,-4.16618410333993
2008-09-10,0.75288769284487
2008-09-11,-1.78378086315799
2008-09-12,0.0
2008-09-15,-6.368873637719321
2008-09-16,-1.7169134318382702
2008-09-17,3.3471157046837097
2008-09-18,2.1548361290322697
2008-09-19,4.37034114867603
2008-09-22,6.03897637803374
2008-09-23,-1.7005317838210898
2008-09-24,-1.47451067483493
2008-09-25,2.15649420037127
2008-09-26,-0.5537005293874601
2008-09-29,-10.5788227650948
2008-09-30,6.3821588471738995
2008-10-01,-2.95086689547941
2008-10-02,-4.736771189183131
2008-10-03,-0.75178053284092
2008-10-06,-4.83720797342193
2008-10-07,1.2288744417138
2008-10-08,-0.31727963352957
2008-10-09,-3.6811568314099903
2008-10-10,-4.45402024293161
2008-10-13,1.92481052631579
2008-10-14,-4.05724408464508
2008-10-15,-6.61233133342045
2008-10-16,-2.2888193643998
2008-10-17,0.05055443208628
2008-10-20,4.09297631957177
2008-10-21,-4.90291108257137
2008-10-22,-6.5339458907606
2008-10-23,3.04022938285089
2008-10-24,-6.360420719449491
2008-10-27,-4.0566075471698095
2008-10-28,4.66077304467152
2008-10-29,4.6223204693288
2008-10-30,-3.0172413793103403
2008-10-31,2.9444444444444597
2008-11-03,-5.57653894585358
2008-11-04,9.316057941853401
2008-11-05,-6.16939863768911
2008-11-06,-6.8536367013373
2008-11-07,-0.21934395934819997
2008-11-10,2.37809547605725
2008-11-11,-6.09017958227601
2008-11-12,-4.905427044160731
2008-11-13,7.10382513661203
2008-11-14,-5.755102040816331
2008-11-17,-2.2087483759203197
2008-11-18,-0.86359610274577
2008-11-19,-3.3727987491623903
2008-11-20,-8.57604986481969
2008-11-21,3.66624788030969
2008-11-24,7.634148780487799
2008-11-25,-6.2769089898729105
2008-11-26,7.68858782184265
2008-11-28,-5.50067567353668
2008-12-01,-5.2268971252078895
2008-12-02,-3.4845801826166998
2008-12-03,-1.16883376623377
2008-12-04,-6.93823671322568
2008-12-05,-3.2759107596723998
2008-12-08,5.45985109489051
2008-12-09,-4.62347188880043
2008-12-10,3.9477502482510705
2008-12-11,7.90281463549807
2008-12-12,-1.39751815210969
2008-12-15,-3.3070815384294696
2008-12-16,-1.08577904451683
2008-12-17,-4.47310111067786
2008-12-18,-5.97529715669931
2008-12-19,1.00825236785824
2008-12-22,-7.35027805958021
2008-12-23,-2.05680385428678
2008-12-24,-3.2666666666666697
2008-12-26,0.27567195037905
2008-12-29,6.25429553264605
2008-12-30,-2.32858667529108
2008-12-31,9.6026387548795
2009-01-02,7.64351405700991
2009-01-05,4.687055720262269
2009-01-06,-0.13404558000121
2009-01-07,-10.6845637583893
2009-01-08,-0.21039675383228
2009-01-09,-2.500005948795
2009-01-12,-5.3135590149385
2009-01-13,3.88254486133768
2009-01-14,-1.91582914572864
2009-01-15,-3.36215177713737
2009-01-16,-1.0603015241882
2009-01-20,-4.01875740057744
2009-01-21,8.26936845778088
2009-01-22,-3.25491771656726
2009-01-23,7.69487674883411
2009-01-26,-0.58769869547177
2009-01-27,-8.21406061649225
2009-01-28,0.84745762711864
2009-01-29,-1.78151596638655
2009-01-30,0.0
2009-02-02,-2.8062937305371
2009-02-03,1.65493309859155
2009-02-04,-2.07828534540058
2009-02-05,1.91014856738592
2009-02-06,-2.11731350632813
2009-02-09,0.17730141215244
2009-02-10,-4.74336283185841
2009-02-11,-3.08435525826831
2009-02-12,0.19171395705521
2009-02-13,-2.02831618937299
2009-02-17,-8.35937890625
2009-02-18,-2.55753634090095
2009-02-19,6.21172326282924
2009-02-20,0.28829899965821
2009-02-23,-4.2299794661191
2009-02-24,4.8027487135506
2009-02-25,6.38297437058206
2009-02-26,4.73076923076923
2009-02-27,-0.66103929489533
2009-03-02,-9.500920868795589
2009-03-03,3.71731617647058
2009-03-04,8.74360806394676
2009-03-05,-3.8029770444412496
2009-03-06,5.3840401123509
2009-03-09,2.35798499464095
2009-03-10,-2.86212914485166
2009-03-11,-5.49766798418971
2009-03-12,7.33840712313336
2009-03-13,-2.12540205455189
2009-03-16,2.2439414492921204
2009-03-17,4.21239292035398
2009-03-18,0.57744563255959
2009-03-19,2.53292797929996
2009-03-20,1.31751971944929
2009-03-23,3.3159980494148296
2009-03-24,-0.53492761060642
2009-03-25,-1.26542862178334
2009-03-26,2.59532529943369
2009-03-27,-3.96627108057465
2009-03-30,-6.66666341463414
2009-03-31,1.21950518398937
2009-04-01,-1.6178967854697701
2009-04-02,8.397480755773271
2009-04-03,-0.16139444803098998
2009-04-06,-2.2631749110895503
2009-04-07,-4.26728084684089
2009-04-08,1.9004802384077197
2009-04-09,4.06917938284164
2009-04-13,-3.29097740987365
2009-04-14,-1.58356132075471
2009-04-15,0.34234852250423
2009-04-16,-0.06822927561341001
2009-04-17,0.5462615040539
2009-04-20,-7.57216273099617
2009-04-21,0.40411831021739997
2009-04-22,0.03658982802781
2009-04-23,1.97512435991223
2009-04-24,3.6585403033909696
2009-04-27,-2.8373702422145297
2009-04-28,-0.81908831908831
2009-04-29,2.54936804308796
2009-04-30,0.24509804779755
2009-05-01,3.4579183883310503
2009-05-04,3.1735245383685196
2009-05-05,-1.34161980829909
2009-05-06,4.24543946932008
2009-05-07,0.19090041361755
2009-05-08,3.17561765639884
2009-05-11,-0.61557706275302
2009-05-12,1.05295753939432
2009-05-13,-1.34845843247139
2009-05-14,0.6523858543766999
2009-05-15,-3.3950707780820504
2009-05-18,4.50479247619147
2009-05-19,0.24457964673123
2009-05-20,3.29368089985727
2009-05-21,-1.44670213896375
2009-05-22,0.95865785024991
2009-05-26,1.21661717458108
2009-05-27,1.3778979367371
2009-05-28,2.1977962869985
2009-05-29,2.99943972835313
2009-06-01,2.82966467968875
2009-06-02,0.48090034731498
2009-06-03,-3.6160621213490405
2009-06-04,3.97241103448276
2009-06-05,-0.7694269241025999
2009-06-08,0.37432885698776
2009-06-09,1.73148104071708
2009-06-10,2.04242477199332
2009-06-11,1.82191168021781
2009-06-12,-0.63004032258064
2009-06-15,-2.30788739538421
2009-06-16,-0.02596573208722
2009-06-17,0.49338615909562
2009-06-18,0.38758913727159
2009-06-19,-2.26511465972276
2009-06-22,-4.52989453437203
2009-06-23,3.1999999999999797
2009-06-24,-0.8553862603581701
2009-06-25,2.58829603666755
2009-06-26,-1.4191879479418599
2009-06-29,3.09250882924599
2009-06-30,-1.9136230625096
2009-07-01,-1.2391273398365301
2009-07-02,-3.76401504976015
2009-07-06,-3.7170597424981704
2009-07-07,-2.59290701794604
2009-07-08,-3.6675568273423
2009-07-09,0.61406202026406
2009-07-10,-1.19010985657615
2009-07-13,-0.03088943697068
2009-07-14,-0.80320669765854
2009-07-15,4.23544054078355
2009-07-16,0.26889751213332
2009-07-17,2.02622461185265
2009-07-20,1.72313074047135
2009-07-21,0.31581106426579
2009-07-22,-0.37206068609216997
2009-07-23,2.8152828837896298
2009-07-24,1.2014528862405198
2009-07-27,0.27608778917482
2009-07-28,-1.54185572687224
2009-07-29,-6.40379510088339
2009-07-30,6.03525826007592
2009-07-31,3.71935453821615
2009-08-03,3.01547669069611
2009-08-04,0.13186445843167
2009-08-05,0.60574135881639
2009-08-06,0.18324345070044
2009-08-07,-1.6200627123073
2009-08-10,0.15935457320825
2009-08-11,-2.25403877629381
2009-08-12,1.3293461386504102
2009-08-13,1.20482201899985
2009-08-14,-4.68253980641641
2009-08-17,-1.41548435790962
2009-08-18,3.77252533783783
2009-08-19,3.4183341449177
2009-08-20,-1.1804853405164
2009-08-21,1.48659949490839
2009-08-24,0.18309965995293
2009-08-25,-2.9503943329084703
2009-08-26,-0.59186712896782
2009-08-27,2.08389710192431
2009-08-28,-0.15906945495576
2009-08-31,-4.275095592140199
2009-09-01,-2.16365886723047
2009-09-02,-0.25517436915226
2009-09-03,0.39795338260375
2009-09-04,-0.5379360135900301
2009-09-08,5.15228564895287
2009-09-09,0.0
2009-09-10,1.16404984201544
2009-09-11,-4.14770950355123
2009-09-14,-0.30709380234504
2009-09-15,2.77233835822845
2009-09-16,1.9890980384442
2009-09-17,0.16030456852791
2009-09-18,-0.98693779744263
2009-09-21,-3.42133899303176
2009-09-22,3.15202806984813
2009-09-23,-5.00270146024877
2009-09-24,-3.30202097062279
2009-09-25,0.08831027117131
2009-09-28,1.49999411764707
2009-09-29,-0.57953350214625
2009-09-30,5.47944606588615
2009-10-01,0.11053053635066
2009-10-02,-0.9936544300303499
2009-10-05,0.86423476064216
2009-10-06,0.99502763957986
2009-10-07,-1.58730701731506
2009-10-08,2.0022275306514703
2009-10-09,1.30861504907305
2009-10-12,1.42626210979548
2009-10-13,1.2204908787606998
2009-10-14,1.20576402591013
2009-10-15,3.3670006897953604
2009-10-16,1.3530468554247201
2009-10-19,0.76637080923682
2009-10-20,-0.90775028987979
2009-10-21,2.32731622498925
2009-10-22,0.33873455897728
2009-10-23,-1.35037614298589
2009-10-26,-1.9066218528477001
2009-10-27,1.14627208706026
2009-10-28,-2.78393939393939
2009-10-29,3.64927277367644
2009-10-30,-3.8630853856682004
2009-11-02,1.65310528992879
2009-11-03,1.6262146203098502
2009-11-04,0.91088874719076
2009-11-05,-0.46353498592167997
2009-11-06,-2.696073595492
2009-11-09,2.0151107804758
2009-11-10,-0.22222222222222998
2009-11-11,0.34644642415244
2009-11-12,-3.1565944058346203
2009-11-13,-0.38197351667941
2009-11-16,2.9908027349387
2009-11-17,0.47157854376821995
2009-11-18,0.46936264822135004
2009-11-19,-2.48339820424875
2009-11-20,-0.60514876449823
2009-11-23,-0.1014637291458
2009-11-24,-2.0314854740608
2009-11-25,2.3846499541394497
2009-11-27,-2.53164556962026
2009-11-30,1.68831688311688
2009-12-01,1.2005031315196302
2009-12-02,-1.96870020112822
2009-12-03,-0.8238928939237901
2009-12-04,-0.49324506749741
2009-12-07,-2.1914947982523003
2009-12-08,-1.70713247761363
2009-12-09,-2.65942755275047
2009-12-10,-0.3902955224504
2009-12-11,-0.69969213546039
2009-12-14,0.28185456595266
2009-12-15,0.98369303070864
2009-12-16,2.25438908989701
2009-12-17,-1.03429771179653
2009-12-18,0.8250797352838201
2009-12-21,-1.36388434260775
2009-12-22,1.10619745575222
2009-12-23,3.22757376292193
2009-12-24,1.21886321044711
2009-12-28,1.7277486458704399
2009-12-29,-0.05146937592717
2009-12-30,0.77239701338824
2009-12-31,0.35769035149948003
2010-01-04,2.52036920876706
2010-01-05,0.34765333995527
2010-01-06,1.38579806978472
2010-01-07,-0.61020257236508
2010-01-08,0.51571462387733
2010-01-11,-0.9528438797947699
2010-01-12,-2.24469654058469
2010-01-13,-1.05980819934877
2010-01-14,-0.38255037956007
2010-01-15,-1.68970553789796
2010-01-19,1.38020305311441
2010-01-20,-2.6714641664526
2010-01-21,-1.71548434192359
2010-01-22,-2.41676141693009
2010-01-25,1.29334342322509
2010-01-26,-0.84216514962876
2010-01-27,-1.15067945205479
2010-01-28,0.22172393449422
2010-01-29,-1.43805586283184
2010-02-01,3.03030872700081
2010-02-02,2.20587684624516
2010-02-03,0.31975220676132
2010-02-04,-4.9136863259662
2010-02-05,-1.64804473877219
2010-02-08,-0.34080943881879
2010-02-09,3.19178968367055
2010-02-10,0.82849767546251
2010-02-11,0.73952619772805
2010-02-12,-1.2778630037483
2010-02-16,4.07601200561796
2010-02-17,0.47631647323853005
2010-02-18,2.00157750851782
2010-02-19,0.9295120061967499
2010-02-22,-0.1534944998721
2010-02-23,-1.79348454505468
2010-02-24,1.72188877005537
2010-02-25,-2.2569914205185198
2010-02-26,1.86302540375163
2010-03-01,-1.21072127769192
2010-03-02,1.1734055370746101
2010-03-03,1.54639952439175
2010-03-04,-0.63451773428844
2010-03-05,1.7879845829893
2010-03-08,-0.15055709664025
2010-03-09,-0.60317163600974
2010-03-10,0.88496335992323
2010-03-11,0.37593231198334
2010-03-12,-1.34831713728631
2010-03-15,-1.72107323315988
2010-03-16,2.47231251752189
2010-03-17,1.1058029377782699
2010-03-18,-0.77057419835943
2010-03-19,-1.8035997897595
2010-03-22,0.91836732351102
2010-03-23,0.35389281208561996
2010-03-24,-1.9143626721823002
2010-03-25,-0.10271443509795
2010-03-26,-0.17994857686639001
2010-03-29,2.9101131645576697
2010-03-30,-0.025020020646140003
2010-03-31,0.8510638084840001
2010-04-01,2.35790761087349
2010-04-05,2.01260417009681
2010-04-06,-0.11884953648678999
2010-04-07,-1.18990956687292
2010-04-08,-0.19268063583816
2010-04-09,-0.65154683039446
2010-04-12,-0.5829439195017599
2010-04-13,-0.09773027119471
2010-04-14,2.12765718091605
2010-04-15,-0.11972941186443
2010-04-16,-2.66123477969876
2010-04-19,-1.20688922201425
2010-04-20,0.47369233423855
2010-04-21,-0.07443920780245
2010-04-22,0.07449466103798999
2010-04-23,1.61290822860816
2010-04-26,-1.46520875542836
2010-04-27,-2.42874609312248
2010-04-28,1.52400816672615
2010-04-29,2.6770076888414303
2010-04-30,0.70663009974099
2010-05-03,0.31453422141136
2010-05-04,-4.24505075361917
2010-05-05,-3.5012593576509
2010-05-06,-3.52388923195276
2010-05-07,-1.7586526449852
2010-05-10,2.53373443861926
2010-05-11,-1.26242814934191
2010-05-12,0.027208924222469996
2010-05-13,-1.7405466412836599
2010-05-14,-3.6534734665520796
2010-05-17,-2.67164600196363
2010-05-18,-1.21015344716193
2010-05-19,0.11950104214217001
2010-05-20,-3.90927209246626
2010-05-21,0.21738819200658
2010-05-24,-0.30989154013015
2010-05-25,-0.99470941838416
2010-05-26,2.32339089481948
2010-05-27,5.27769561215095
2010-05-28,-0.78694255940127
2010-06-01,-2.5264423464617303
2010-06-02,1.8384599156117998
2010-06-03,1.39093514676134
2010-06-04,-4.61178660897763
2010-06-07,-0.27539779681761
2010-06-08,1.84105247008284
2010-06-09,2.28985243416246
2010-06-10,2.4153136254694103
2010-06-11,-1.5530629853322
2010-06-14,0.2921472392638
2010-06-15,2.6216077703694802
2010-06-16,0.7380130570536501
2010-06-17,-0.98620169139465
2010-06-18,0.76835801845069
2010-06-21,-0.22591923185539
2010-06-22,-0.93405599014684
2010-06-23,-2.17142285714287
2010-06-24,0.4380753248788
2010-06-25,3.6929370076457197
2010-06-28,-1.2619209197980799
2010-06-29,-2.95370925741862
2010-06-30,-0.61457129731173
2010-07-01,-3.20965851618548
2010-07-02,-0.82142077339278
2010-07-06,0.030684050962199998
2010-07-07,3.18920873384825
2010-07-08,1.7236195112261699
2010-07-09,0.32135553607948003
2010-07-12,-1.63075422248109
2010-07-13,2.84192725997416
2010-07-14,-0.23028783936166003
2010-07-15,-0.230807847663
